Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
1/6/17,8,0,1,6,1
1/6/17,5,1,0,3,1
1/6/17,5,2,2,1,0
1/6/17,2,1,0,1,0
1/7/17,5,5,0,0,0
1/7/17,0,0,0,0,0
1/7/17,0,0,0,0,0
1/7/17,1,0,1,0,0
1/7/17,0,0,0,0,0
1/7/17,0,0,0,0,0
1/7/17,1,0,0,0,1
1/7/17,16,7,7,0,2
1/7/17,37,11,9,12,5
1/7/17,42,8,11,18,5
1/7/17,71,20,30,14,7
1/7/17,104,24,29,17,34
1/7/17,85,19,18,24,24
1/7/17,86,21,20,23,22
1/7/17,103,21,21,30,31
1/7/17,78,17,14,20,27
1/7/17,55,14,19,9,13
1/7/17,20,7,6,5,2
1/7/17,4,3,1,0,0
1/7/17,2,0,0,1,1
1/7/17,4,0,1,2,1
1/7/17,4,1,1,1,1
1/7/17,1,0,1,0,0
1/7/17,4,2,2,0,0
1/8/17,0,0,0,0,0
1/8/17,0,0,0,0,0
1/8/17,1,0,1,0,0
1/8/17,0,0,0,0,0
1/8/17,1,0,0,0,1
1/8/17,1,1,0,0,0
1/8/17,3,1,2,0,0
1/8/17,13,3,5,4,1
1/8/17,39,7,12,16,4
1/8/17,46,13,19,7,7
1/8/17,67,21,14,16,16
1/8/17,51,15,15,7,14
1/8/17,40,12,11,5,12
1/8/17,76,31,30,4,11
1/8/17,29,10,9,5,5
1/8/17,22,9,9,2,2
1/8/17,25,10,9,4,2
1/8/17,3,0,0,1,2
1/8/17,2,0,0,2,0
1/8/17,4,0,2,1,1
1/8/17,3,2,1,0,0
1/8/17,1,1,0,0,0
1/8/17,2,1,1,0,0
1/8/17,0,0,0,0,0
1/9/17,0,0,0,0,0
1/9/17,0,0,0,0,0
1/9/17,0,0,0,0,0
1/9/17,1,0,0,0,1
1/9/17,4,0,0,1,3
1/9/17,10,0,1,0,9
1/9/17,21,4,3,1,13
1/9/17,44,5,7,5,27
1/9/17,78,13,12,12,41
1/9/17,57,12,16,10,19
1/9/17,53,11,16,3,23
1/9/17,39,18,10,8,3
1/9/17,28,8,5,7,8
1/9/17,42,12,14,10,6
1/9/17,32,6,8,12,6
1/9/17,35,7,8,12,8
1/9/17,56,9,12,27,8
1/9/17,47,4,1,37,5
1/9/17,44,3,3,29,9
1/9/17,17,2,3,8,4
1/9/17,4,0,0,4,0
1/9/17,5,2,1,0,2
1/9/17,1,0,0,1,0
1/9/17,0,0,0,0,0
1/10/17,0,0,0,0,0
1/10/17,0,0,0,0,0
1/10/17,0,0,0,0,0
1/10/17,0,0,0,0,0
1/10/17,3,0,0,0,3
1/10/17,8,0,1,1,6
1/10/17,11,2,1,1,7
1/10/17,40,6,9,7,18
1/10/17,52,15,9,8,20
1/10/17,29,5,5,7,12
1/10/17,17,4,4,2,7
1/10/17,34,12,12,6,4
1/10/17,35,8,11,5,11
1/10/17,24,8,7,7,2
1/10/17,37,8,7,12,10
1/10/17,35,8,8,7,12
1/10/17,70,18,18,25,9
1/10/17,46,10,4,19,13
1/10/17,36,1,3,27,5
1/10/17,15,1,2,11,1
1/10/17,5,3,0,2,0
1/10/17,1,0,0,1,0
1/10/17,2,1,1,0,0
1/10/17,0,0,0,0,0
1/11/17,0,0,0,0,0
1/11/17,0,0,0,0,0
1/11/17,1,0,0,1,0
1/11/17,0,0,0,0,0
1/11/17,4,0,0,0,4
1/11/17,9,0,1,0,8
1/11/17,22,4,4,3,11
1/11/17,41,6,9,6,20
1/11/17,66,15,9,11,31
1/11/17,46,11,14,7,14
1/11/17,42,17,9,5,11
1/11/17,24,6,5,6,7
1/11/17,38,7,12,12,7
1/11/17,30,7,11,4,8
1/11/17,33,6,7,9,11
1/11/17,36,9,13,6,8
1/11/17,71,12,13,34,12
1/11/17,60,7,3,38,12
1/11/17,34,3,3,19,9
1/11/17,17,1,2,12,2
1/11/17,2,0,0,2,0
1/11/17,3,0,0,2,1
1/11/17,3,1,0,1,1
1/11/17,0,0,0,0,0
1/12/17,0,0,0,0,0
1/12/17,0,0,0,0,0
1/12/17,1,1,0,0,0
1/12/17,1,0,0,0,1
1/12/17,1,0,0,0,1
1/12/17,6,0,0,0,6
1/12/17,19,1,1,5,12
1/12/17,35,7,5,4,19
1/12/17,53,14,11,8,20
1/12/17,36,9,8,11,8
1/12/17,39,11,13,3,12
1/12/17,36,11,9,7,9
1/12/17,30,11,8,4,7
1/12/17,38,8,9,12,9
1/12/17,72,26,19,18,9
1/12/17,45,3,13,16,13
1/12/17,68,16,13,24,15
1/12/17,58,9,7,29,13
1/12/17,30,0,1,22,7
1/12/17,14,0,1,9,4
1/12/17,7,1,0,4,2
1/12/17,3,0,0,3,0
1/12/17,2,0,0,2,0
1/12/17,2,0,0,1,1
1/13/17,0,0,0,0,0
1/13/17,0,0,0,0,0
1/13/17,0,0,0,0,0
1/13/17,0,0,0,0,0
1/13/17,1,1,0,0,0
1/13/17,3,0,0,0,3
1/13/17,20,5,4,4,7
1/13/17,29,5,3,5,16
1/13/17,53,9,12,4,28
1/13/17,27,11,4,4,8
1/13/17,22,6,6,2,8
1/13/17,27,1,5,11,10
1/13/17,37,15,10,7,5
1/13/17,36,14,6,5,11
1/13/17,48,8,6,26,8
1/13/17,50,11,11,13,15
1/13/17,72,16,19,23,14
1/13/17,44,8,6,23,7
1/13/17,33,2,3,23,5
1/13/17,10,0,0,5,5
1/13/17,4,0,1,3,0
1/13/17,4,1,0,3,0
1/13/17,5,1,1,2,1
1/13/17,1,1,0,0,0
1/14/17,0,0,0,0,0
1/14/17,0,0,0,0,0
1/14/17,0,0,0,0,0
1/14/17,0,0,0,0,0
1/14/17,1,0,0,1,0
1/14/17,5,2,2,1,0
1/14/17,4,1,2,0,1
1/14/17,21,0,4,10,7
1/14/17,44,11,13,13,7
1/14/17,65,16,18,19,12
1/14/17,105,23,28,29,25
1/14/17,100,24,23,30,23
1/14/17,121,24,17,38,42
1/14/17,120,25,27,37,31
1/14/17,102,14,10,31,47
1/14/17,77,12,21,21,23
1/14/17,73,18,15,14,26
1/14/17,30,9,9,2,10
1/14/17,9,1,3,2,3
1/14/17,4,1,1,2,0
1/14/17,1,0,0,1,0
1/14/17,3,1,2,0,0
1/14/17,0,0,0,0,0
1/14/17,0,0,0,0,0
1/15/17,0,0,0,0,0
1/15/17,0,0,0,0,0
1/15/17,0,0,0,0,0
1/15/17,1,0,0,0,1
1/15/17,1,0,0,0,1
1/15/17,0,0,0,0,0
1/15/17,2,1,1,0,0
1/15/17,8,2,3,2,1
1/15/17,36,9,14,9,4
1/15/17,60,19,15,11,15
1/15/17,63,15,22,13,13
1/15/17,104,23,17,36,28
1/15/17,141,27,24,39,51
1/15/17,126,17,12,55,42
1/15/17,154,20,20,55,59
1/15/17,130,26,21,38,45
1/15/17,92,16,16,14,46
1/15/17,26,8,7,5,6
1/15/17,9,1,1,1,6
1/15/17,1,0,0,1,0
1/15/17,8,1,1,3,3
1/15/17,3,1,1,0,1
1/15/17,0,0,0,0,0
1/15/17,1,0,0,1,0
1/16/17,1,0,0,0,1
1/16/17,0,0,0,0,0
1/16/17,1,0,0,0,1
1/16/17,2,0,0,0,2
1/16/17,2,0,0,0,2
1/16/17,1,0,0,0,1
1/16/17,8,0,2,1,5
1/16/17,22,3,3,7,9
1/16/17,23,6,5,5,7
1/16/17,39,11,10,7,11
1/16/17,66,17,9,20,20
1/16/17,60,13,18,13,16
1/16/17,76,19,17,17,23
1/16/17,105,16,19,29,41
1/16/17,115,21,14,47,33
1/16/17,69,12,13,20,24
1/16/17,81,13,16,19,33
1/16/17,24,8,1,11,4
1/16/17,23,3,2,14,4
1/16/17,4,0,1,2,1
1/16/17,7,0,1,4,2
1/16/17,6,1,1,0,4
1/16/17,3,1,2,0,0
1/16/17,0,0,0,0,0
1/17/17,0,0,0,0,0
1/17/17,0,0,0,0,0
1/17/17,0,0,0,0,0
1/17/17,0,0,0,0,0
1/17/17,2,0,0,0,2
1/17/17,12,1,3,1,7
1/17/17,25,6,3,2,14
1/17/17,52,8,8,4,32
1/17/17,68,16,15,5,32
1/17/17,47,9,10,13,15
1/17/17,48,13,12,10,13
1/17/17,37,14,11,8,4
1/17/17,15,6,3,0,6
1/17/17,9,2,4,1,2
1/17/17,7,0,0,6,1
1/17/17,32,9,5,11,7
1/17/17,42,6,5,25,6
1/17/17,43,3,6,31,3
1/17/17,32,1,3,24,4
1/17/17,14,0,1,12,1
1/17/17,3,1,0,1,1
1/17/17,1,0,0,1,0
1/17/17,0,0,0,0,0
1/17/17,1,1,0,0,0
1/18/17,0,0,0,0,0
1/18/17,0,0,0,0,0
1/18/17,1,0,0,1,0
1/18/17,0,0,0,0,0
1/18/17,4,0,0,0,4
1/18/17,4,0,1,1,2
1/18/17,16,2,3,2,9
1/18/17,27,4,0,2,21
1/18/17,33,6,4,6,17
1/18/17,29,7,4,8,10
1/18/17,25,7,6,7,5
1/18/17,26,7,8,5,6
1/18/17,26,15,7,3,1
1/18/17,29,8,12,3,6
1/18/17,27,9,9,5,4
1/18/17,25,2,5,11,7
1/18/17,35,8,6,17,4
1/18/17,40,1,2,31,6
1/18/17,30,2,2,18,8
1/18/17,12,1,1,9,1
1/18/17,4,0,0,3,1
1/18/17,2,0,0,0,2
1/18/17,0,0,0,0,0
1/18/17,1,1,0,0,0
1/19/17,0,0,0,0,0
1/19/17,0,0,0,0,0
1/19/17,0,0,0,0,0
1/19/17,1,0,0,0,1
1/19/17,1,0,0,0,1
1/19/17,7,0,1,1,5
1/19/17,21,3,1,5,12
1/19/17,49,3,4,8,34
1/19/17,70,16,11,10,33
1/19/17,58,12,11,9,26
1/19/17,37,10,13,5,9
1/19/17,32,5,8,10,9
1/19/17,21,6,6,3,6
1/19/17,27,13,6,5,3
1/19/17,32,7,9,12,4
1/19/17,28,8,6,7,7
1/19/17,52,7,8,27,10
1/19/17,51,7,3,34,7
1/19/17,39,3,2,27,7
1/19/17,17,3,4,8,2
1/19/17,5,2,1,2,0
1/19/17,8,1,1,5,1
1/19/17,3,0,1,2,0
1/19/17,2,0,0,2,0
1/20/17,1,0,0,1,0
1/20/17,0,0,0,0,0
1/20/17,0,0,0,0,0
1/20/17,1,0,0,0,1
1/20/17,1,0,0,0,1
1/20/17,4,0,0,0,4
1/20/17,28,2,3,8,15
1/20/17,43,6,2,6,29
1/20/17,68,8,10,11,39
1/20/17,62,15,15,14,18
1/20/17,65,15,13,12,25
1/20/17,60,17,10,18,15
1/20/17,42,9,7,13,13
1/20/17,59,8,8,20,23
1/20/17,56,12,15,16,13
1/20/17,75,9,13,30,23
1/20/17,99,22,20,38,19
1/20/17,76,8,6,55,7
1/20/17,32,1,3,20,8
1/20/17,11,1,1,7,2
1/20/17,9,1,1,4,3
1/20/17,6,2,3,0,1
1/20/17,4,1,0,2,1
1/20/17,3,0,1,1,1
1/21/17,1,0,0,1,0
1/21/17,1,0,0,1,0
1/21/17,0,0,0,0,0
1/21/17,0,0,0,0,0
1/21/17,2,1,0,1,0
1/21/17,1,0,0,0,1
1/21/17,5,0,1,0,4
1/21/17,20,2,6,8,4
1/21/17,54,25,13,8,8
1/21/17,79,21,21,21,16
1/21/17,85,22,24,19,20
1/21/17,101,22,18,32,29
1/21/17,109,16,22,29,42
1/21/17,126,21,16,48,41
1/21/17,120,15,19,39,47
1/21/17,106,22,15,28,41
1/21/17,67,16,12,19,20
1/21/17,25,4,5,8,8
1/21/17,9,2,2,3,2
1/21/17,3,1,1,0,1
1/21/17,7,4,1,2,0
1/21/17,3,1,2,0,0
1/21/17,2,0,0,1,1
1/21/17,3,0,0,3,0
1/22/17,0,0,0,0,0
1/22/17,0,0,0,0,0
1/22/17,0,0,0,0,0
1/22/17,0,0,0,0,0
1/22/17,1,0,0,0,1
1/22/17,0,0,0,0,0
1/22/17,2,0,2,0,0
1/22/17,7,3,2,2,0
1/22/17,38,10,10,10,8
1/22/17,34,11,9,9,5
1/22/17,57,18,16,8,15
1/22/17,68,22,18,14,14
1/22/17,48,9,6,16,17
1/22/17,56,13,14,12,17
1/22/17,70,12,17,18,23
1/22/17,78,21,27,15,15
1/22/17,99,37,22,23,17
1/22/17,42,16,5,14,7
1/22/17,7,1,0,2,4
1/22/17,10,0,2,2,6
1/22/17,3,2,1,0,0
1/22/17,2,1,1,0,0
1/22/17,1,0,0,1,0
1/22/17,2,0,0,1,1
1/23/17,1,0,0,1,0
1/23/17,0,0,0,0,0
1/23/17,2,0,1,0,1
1/23/17,0,0,0,0,0
1/23/17,3,0,0,0,3
1/23/17,12,0,0,2,10
1/23/17,22,2,6,2,12
1/23/17,59,8,3,10,38
1/23/17,78,10,6,10,52
1/23/17,52,12,9,13,18
1/23/17,61,11,13,14,23
1/23/17,39,7,7,18,7
1/23/17,50,12,15,9,14
1/23/17,69,26,13,15,15
1/23/17,69,9,12,24,24
1/23/17,66,3,8,27,28
1/23/17,76,13,14,35,14
1/23/17,92,5,7,56,24
1/23/17,49,3,3,29,14
1/23/17,21,1,0,14,6
1/23/17,8,0,2,6,0
1/23/17,4,0,0,0,4
1/23/17,2,1,1,0,0
1/23/17,0,0,0,0,0
1/24/17,1,0,0,1,0
1/24/17,0,0,0,0,0
1/24/17,0,0,0,0,0
1/24/17,1,0,0,0,1
1/24/17,3,0,0,0,3
1/24/17,10,0,1,1,8
1/24/17,27,7,5,1,14
1/24/17,56,5,6,11,34
1/24/17,85,15,6,12,52
1/24/17,47,6,8,12,21
1/24/17,42,6,10,9,17
1/24/17,32,6,7,7,12
1/24/17,36,8,6,12,10
1/24/17,36,4,11,11,10
1/24/17,46,13,13,10,10
1/24/17,75,12,11,31,21
1/24/17,101,9,22,48,22
1/24/17,97,16,8,58,15
1/24/17,54,2,1,40,11
1/24/17,14,0,1,11,2
1/24/17,13,1,2,8,2
1/24/17,2,0,0,1,1
1/24/17,3,0,0,1,2
1/24/17,2,0,0,1,1
1/25/17,0,0,0,0,0
1/25/17,1,0,0,1,0
1/25/17,1,0,0,1,0
1/25/17,1,0,0,0,1
1/25/17,4,0,0,1,3
1/25/17,8,0,1,0,7
1/25/17,29,5,5,6,13
1/25/17,61,7,1,10,43
1/25/17,88,14,13,10,51
1/25/17,50,16,12,9,13
1/25/17,47,9,11,13,14
1/25/17,35,10,7,9,9
1/25/17,33,5,4,13,11
1/25/17,25,7,5,5,8
1/25/17,26,8,6,6,6
1/25/17,38,4,3,13,18
1/25/17,56,9,11,27,9
1/25/17,73,6,11,50,6
1/25/17,51,1,4,33,13
1/25/17,19,0,1,15,3
1/25/17,18,3,5,6,4
1/25/17,6,0,0,4,2
1/25/17,2,0,0,1,1
1/25/17,1,0,0,0,1
1/26/17,0,0,0,0,0
1/26/17,0,0,0,0,0
1/26/17,0,0,0,0,0
1/26/17,1,0,0,0,1
1/26/17,0,0,0,0,0
1/26/17,12,0,3,4,5
1/26/17,37,4,4,4,25
1/26/17,55,6,4,10,35
1/26/17,75,5,6,14,50
1/26/17,75,20,18,14,23
1/26/17,47,13,11,10,13
1/26/17,44,9,13,4,18
1/26/17,38,10,9,10,9
1/26/17,32,10,10,11,1
1/26/17,58,15,12,20,11
1/26/17,63,14,9,21,19
1/26/17,78,11,16,34,17
1/26/17,82,8,8,52,14
1/26/17,51,2,2,37,10
1/26/17,15,2,1,12,0
1/26/17,6,1,2,3,0
1/26/17,5,1,0,4,0
1/26/17,2,1,0,1,0
1/26/17,3,0,1,0,2
1/27/17,1,0,0,1,0
1/27/17,0,0,0,0,0
1/27/17,0,0,0,0,0
1/27/17,0,0,0,0,0
1/27/17,2,0,0,1,1
1/27/17,9,0,0,5,4
1/27/17,26,0,3,3,20
1/27/17,53,8,7,5,33
1/27/17,130,36,40,15,39
1/27/17,69,13,15,20,21
1/27/17,67,25,11,13,18
1/27/17,65,14,20,21,10
1/27/17,92,24,30,14,24
1/27/17,76,14,15,21,26
1/27/17,54,8,8,22,16
1/27/17,92,10,11,35,36
1/27/17,117,20,15,52,30
1/27/17,88,11,7,50,20
1/27/17,37,3,2,24,8
1/27/17,18,0,0,9,9
1/27/17,14,1,1,8,4
1/27/17,1,0,0,1,0
1/27/17,1,0,0,1,0
1/27/17,2,0,0,2,0
1/28/17,1,0,0,1,0
1/28/17,1,0,0,0,1
1/28/17,0,0,0,0,0
1/28/17,1,0,0,1,0
1/28/17,0,0,0,0,0
1/28/17,0,0,0,0,0
1/28/17,5,1,1,1,2
1/28/17,25,3,5,7,10
1/28/17,67,15,15,25,12
1/28/17,86,23,23,23,17
1/28/17,143,30,31,46,36
1/28/17,187,27,27,76,57
1/28/17,183,24,30,59,70
1/28/17,186,26,17,70,73
1/28/17,199,22,22,79,76
1/28/17,187,13,14,60,100
1/28/17,130,20,13,38,59
1/28/17,35,7,7,8,13
1/28/17,25,2,3,9,11
1/28/17,7,1,0,5,1
1/28/17,5,1,2,2,0
1/28/17,2,0,0,0,2
1/28/17,3,0,0,1,2
1/28/17,2,0,0,1,1
1/29/17,2,1,1,0,0
1/29/17,0,0,0,0,0
1/29/17,0,0,0,0,0
1/29/17,0,0,0,0,0
1/29/17,2,0,0,1,1
1/29/17,0,0,0,0,0
1/29/17,5,1,2,1,1
1/29/17,22,3,6,7,6
1/29/17,62,16,15,18,13
1/29/17,111,36,23,34,18
1/29/17,106,24,22,38,22
1/29/17,138,29,24,42,43
1/29/17,130,13,15,51,51
1/29/17,107,18,14,32,43
1/29/17,87,16,18,23,30
1/29/17,51,13,11,15,12
1/29/17,64,16,18,15,15
1/29/17,39,14,9,7,9
1/29/17,9,4,1,3,1
1/29/17,6,1,2,1,2
1/29/17,5,1,1,2,1
1/29/17,11,2,1,0,8
1/29/17,3,0,0,2,1
1/29/17,1,0,0,1,0
1/30/17,0,0,0,0,0
1/30/17,0,0,0,0,0
1/30/17,0,0,0,0,0
1/30/17,1,0,0,0,1
1/30/17,2,0,0,0,2
1/30/17,10,0,1,1,8
1/30/17,32,2,2,4,24
1/30/17,62,7,2,9,44
1/30/17,81,14,9,11,47
1/30/17,56,13,9,10,24
1/30/17,38,7,7,10,14
1/30/17,43,2,9,14,18
1/30/17,40,7,11,8,14
1/30/17,36,7,3,15,11
1/30/17,43,3,5,20,15
1/30/17,42,6,13,14,9
1/30/17,80,10,14,42,14
1/30/17,101,14,11,65,11
1/30/17,57,3,5,40,9
1/30/17,24,1,3,15,5
1/30/17,12,3,1,7,1
1/30/17,4,0,0,2,2
1/30/17,6,2,2,2,0
1/30/17,0,0,0,0,0
1/31/17,1,0,0,1,0
1/31/17,0,0,0,0,0
1/31/17,1,0,0,0,1
1/31/17,1,0,0,0,1
1/31/17,5,0,0,1,4
1/31/17,13,0,1,1,11
1/31/17,23,2,0,4,17
1/31/17,71,8,7,13,43
1/31/17,88,13,11,16,48
1/31/17,78,10,14,17,37
1/31/17,49,15,10,11,13
1/31/17,49,14,17,3,15
1/31/17,56,12,12,20,12
1/31/17,55,13,16,15,11
1/31/17,58,12,11,19,16
1/31/17,69,11,10,30,18
1/31/17,111,18,20,48,25
1/31/17,96,14,7,56,19
1/31/17,61,2,5,41,13
1/31/17,21,1,2,15,3
1/31/17,8,1,0,1,6
1/31/17,3,0,1,2,0
1/31/17,2,1,0,0,1
1/31/17,0,0,0,0,0
2/1/17,2,0,0,2,0
2/1/17,0,0,0,0,0
2/1/17,1,0,0,0,1
2/1/17,0,0,0,0,0
2/1/17,3,0,0,0,3
2/1/17,9,1,0,0,8
2/1/17,41,19,5,5,12
2/1/17,53,7,4,4,38
2/1/17,82,9,6,16,51
2/1/17,48,8,6,12,22
2/1/17,44,11,9,10,14
2/1/17,38,6,12,10,10
2/1/17,45,6,10,15,14
2/1/17,45,10,10,13,12
2/1/17,54,12,17,12,13
2/1/17,60,6,6,29,19
2/1/17,79,12,9,38,20
2/1/17,97,7,9,59,22
2/1/17,63,2,1,43,17
2/1/17,10,0,0,9,1
2/1/17,7,0,0,6,1
2/1/17,5,0,0,2,3
2/1/17,2,0,1,0,1
2/1/17,4,1,2,1,0
2/2/17,0,0,0,0,0
2/2/17,0,0,0,0,0
2/2/17,0,0,0,0,0
2/2/17,1,0,0,0,1
2/2/17,2,1,0,0,1
2/2/17,10,0,2,0,8
2/2/17,32,5,5,6,16
2/2/17,68,20,6,3,39
2/2/17,71,10,9,11,41
2/2/17,45,10,6,13,16
2/2/17,46,11,14,8,13
2/2/17,49,16,15,9,9
2/2/17,51,16,14,9,12
2/2/17,41,8,7,12,14
2/2/17,58,12,11,21,14
2/2/17,70,10,7,26,27
2/2/17,105,13,21,45,26
2/2/17,86,8,10,47,21
2/2/17,43,2,5,24,12
2/2/17,21,2,1,16,2
2/2/17,9,0,0,5,4
2/2/17,6,0,0,5,1
2/2/17,1,0,0,1,0
2/2/17,1,0,0,1,0
2/3/17,1,0,0,1,0
2/3/17,0,0,0,0,0
2/3/17,0,0,0,0,0
2/3/17,0,0,0,0,0
2/3/17,1,0,0,1,0
2/3/17,5,0,1,0,4
2/3/17,8,2,2,1,3
2/3/17,24,6,2,4,12
2/3/17,28,5,8,2,13
2/3/17,28,6,3,11,8
2/3/17,24,9,7,1,7
2/3/17,22,4,8,6,4
2/3/17,24,8,7,3,6
2/3/17,17,10,6,0,1
2/3/17,19,3,3,8,5
2/3/17,23,6,5,10,2
2/3/17,34,10,12,7,5
2/3/17,20,2,2,11,5
2/3/17,14,1,1,10,2
2/3/17,7,0,1,6,0
2/3/17,7,1,1,5,0
2/3/17,5,3,2,0,0
2/3/17,9,4,4,1,0
2/3/17,1,1,0,0,0
2/4/17,1,1,0,0,0
2/4/17,0,0,0,0,0
2/4/17,0,0,0,0,0
2/4/17,0,0,0,0,0
2/4/17,0,0,0,0,0
2/4/17,1,1,0,0,0
2/4/17,12,3,1,7,1
2/4/17,21,5,8,2,6
2/4/17,52,15,20,15,2
2/4/17,60,22,16,13,9
2/4/17,54,19,15,12,8
2/4/17,54,14,17,12,11
2/4/17,64,16,10,11,27
2/4/17,29,7,4,6,12
2/4/17,37,7,15,10,5
2/4/17,27,9,8,3,7
2/4/17,31,12,7,6,6
2/4/17,26,5,9,6,6
2/4/17,12,5,3,3,1
2/4/17,5,0,0,2,3
2/4/17,1,1,0,0,0
2/4/17,6,2,2,1,1
2/4/17,0,0,0,0,0
2/4/17,0,0,0,0,0
2/5/17,1,0,1,0,0
2/5/17,0,0,0,0,0
2/5/17,0,0,0,0,0
2/5/17,2,0,1,0,1
2/5/17,1,0,0,0,1
2/5/17,0,0,0,0,0
2/5/17,1,1,0,0,0
2/5/17,19,4,3,7,5
2/5/17,44,10,19,4,11
2/5/17,56,20,20,12,4
2/5/17,97,33,29,17,18
2/5/17,81,28,26,12,15
2/5/17,68,24,24,12,8
2/5/17,63,13,15,11,24
2/5/17,56,14,13,20,9
2/5/17,21,9,7,2,3
2/5/17,16,7,4,2,3
2/5/17,13,3,3,3,4
2/5/17,5,0,0,1,4
2/5/17,1,0,0,1,0
2/5/17,2,0,1,1,0
2/5/17,5,2,1,2,0
2/5/17,1,0,0,1,0
2/5/17,2,1,1,0,0
2/6/17,0,0,0,0,0
2/6/17,0,0,0,0,0
2/6/17,0,0,0,0,0
2/6/17,0,0,0,0,0
2/6/17,2,1,0,0,1
2/6/17,2,0,0,0,2
2/6/17,9,2,4,0,3
2/6/17,15,6,3,3,3
2/6/17,15,7,7,0,1
2/6/17,13,4,5,2,2
2/6/17,20,10,8,1,1
2/6/17,12,5,4,0,3
2/6/17,12,7,5,0,0
2/6/17,10,4,5,1,0
2/6/17,18,6,8,4,0
2/6/17,14,4,6,1,3
2/6/17,28,11,9,3,5
2/6/17,22,9,8,5,0
2/6/17,5,0,3,2,0
2/6/17,4,1,2,1,0
2/6/17,4,1,1,2,0
2/6/17,2,0,0,1,1
2/6/17,0,0,0,0,0
2/6/17,0,0,0,0,0
2/7/17,4,3,1,0,0
2/7/17,0,0,0,0,0
2/7/17,0,0,0,0,0
2/7/17,0,0,0,0,0
2/7/17,1,0,0,0,1
2/7/17,5,2,0,0,3
2/7/17,6,2,2,0,2
2/7/17,25,12,5,1,7
2/7/17,34,11,5,5,13
2/7/17,18,5,7,2,4
2/7/17,29,7,6,6,10
2/7/17,30,8,13,2,7
2/7/17,22,10,6,5,1
2/7/17,34,8,14,6,6
2/7/17,40,16,7,13,4
2/7/17,30,6,8,10,6
2/7/17,46,10,20,12,4
2/7/17,47,10,8,22,7
2/7/17,22,5,2,13,2
2/7/17,12,1,0,9,2
2/7/17,11,3,2,5,1
2/7/17,4,0,1,1,2
2/7/17,0,0,0,0,0
2/7/17,0,0,0,0,0
2/8/17,0,0,0,0,0
2/8/17,1,0,0,1,0
2/8/17,0,0,0,0,0
2/8/17,0,0,0,0,0
2/8/17,1,0,0,0,1
2/8/17,10,0,2,0,8
2/8/17,14,5,3,1,5
2/8/17,29,3,2,6,18
2/8/17,40,5,6,6,23
2/8/17,54,15,14,8,17
2/8/17,29,7,8,5,9
2/8/17,24,5,10,2,7
2/8/17,19,8,6,3,2
2/8/17,8,3,2,1,2
2/8/17,14,4,5,4,1
2/8/17,13,1,3,7,2
2/8/17,49,14,14,17,4
2/8/17,30,2,3,19,6
2/8/17,27,4,4,18,1
2/8/17,11,0,1,10,0
2/8/17,3,0,1,2,0
2/8/17,4,0,1,2,1
2/8/17,4,1,2,0,1
2/8/17,1,1,0,0,0
2/9/17,0,0,0,0,0
2/9/17,0,0,0,0,0
2/9/17,0,0,0,0,0
2/9/17,1,0,0,0,1
2/9/17,2,0,0,1,1
2/9/17,6,0,0,0,6
2/9/17,11,0,0,2,9
2/9/17,23,3,2,4,14
2/9/17,33,2,7,5,19
2/9/17,24,7,5,5,7
2/9/17,15,4,3,1,7
2/9/17,14,3,5,5,1
2/9/17,20,9,5,2,4
2/9/17,27,8,11,5,3
2/9/17,34,9,14,9,2
2/9/17,28,10,5,8,5
2/9/17,50,8,9,25,8
2/9/17,56,8,13,23,12
2/9/17,25,5,1,15,4
2/9/17,9,0,0,8,1
2/9/17,9,2,1,4,2
2/9/17,1,0,0,0,1
2/9/17,2,0,1,1,0
2/9/17,0,0,0,0,0
2/10/17,0,0,0,0,0
2/10/17,0,0,0,0,0
2/10/17,0,0,0,0,0
2/10/17,0,0,0,0,0
2/10/17,0,0,0,0,0
2/10/17,8,0,0,2,6
2/10/17,20,2,3,0,15
2/10/17,35,5,2,7,21
2/10/17,61,5,10,10,36
2/10/17,61,17,13,11,20
2/10/17,32,10,11,2,9
2/10/17,23,9,8,4,2
2/10/17,19,7,4,4,4
2/10/17,21,4,3,11,3
2/10/17,34,5,10,11,8
2/10/17,32,11,7,10,4
2/10/17,65,10,11,32,12
2/10/17,70,11,8,42,9
2/10/17,33,2,4,22,5
2/10/17,11,2,2,6,1
2/10/17,6,0,0,5,1
2/10/17,4,0,1,1,2
2/10/17,1,1,0,0,0
2/10/17,0,0,0,0,0
2/11/17,0,0,0,0,0
2/11/17,1,0,0,1,0
2/11/17,0,0,0,0,0
2/11/17,0,0,0,0,0
2/11/17,0,0,0,0,0
2/11/17,2,1,1,0,0
2/11/17,8,1,1,3,3
2/11/17,27,3,9,11,4
2/11/17,100,42,23,19,16
2/11/17,86,21,33,15,17
2/11/17,97,25,26,24,22
2/11/17,132,29,31,44,28
2/11/17,155,24,29,46,56
2/11/17,148,27,20,59,42
2/11/17,160,18,23,61,58
2/11/17,153,27,27,38,61
2/11/17,95,31,19,26,19
2/11/17,54,11,7,11,25
2/11/17,14,3,1,3,7
2/11/17,4,0,1,0,3
2/11/17,3,1,1,1,0
2/11/17,2,0,0,2,0
2/11/17,2,1,1,0,0
2/11/17,0,0,0,0,0
2/12/17,1,0,0,1,0
2/12/17,0,0,0,0,0
2/12/17,0,0,0,0,0
2/12/17,0,0,0,0,0
